,one_hosp_first_time,two_hosp_first_time,three_hosp_first_time,four_hosp_first_time,one_hosp_second_time,two_hosp_second_time,three_hosp_second_time,four_hosp_second_time,one_hosp_third_time,two_hosp_third_time,three_hosp_third_time,four_hosp_third_time,one_hosp_forth_time,two_hosp_fourth_time,three_hosp_fourth_time,four_hosp_fourth_time
416,0.337037037037037,0.49666666666666665,0.33425925925925926,0.255,0.337037037037037,0.5007407407407407,0.33425925925925926,0.255,0.337037037037037,0.5661111111111111,0.3174074074074074,0.255,0.337037037037037,0.5661111111111111,0.33425925925925926,0.255
417,0.5051851851851852,0.3509259259259259,0.2633333333333333,0.30777777777777776,0.4653703703703704,0.3509259259259259,0.2633333333333333,0.30777777777777776,0.4653703703703704,0.3509259259259259,0.2633333333333333,0.30777777777777776,0.5051851851851852,0.3509259259259259,0.2633333333333333,0.30777777777777776
418,0.12351851851851851,0.3244444444444444,0.5496296296296296,0.28185185185185185,0.12351851851851851,0.3244444444444444,0.49037037037037035,0.28185185185185185,0.12351851851851851,0.3244444444444444,0.5031481481481481,0.28185185185185185,0.12351851851851851,0.3244444444444444,0.5031481481481481,0.28185185185185185
419,0.44555555555555554,0.4116666666666667,0.1537037037037037,0.35462962962962963,0.44555555555555554,0.4116666666666667,0.1537037037037037,0.3635185185185185,0.44555555555555554,0.4116666666666667,0.1537037037037037,0.3635185185185185,0.44555555555555554,0.4116666666666667,0.1537037037037037,0.35462962962962963
420,0.1625925925925926,0.3775925925925926,0.5562962962962963,0.36444444444444446,0.1625925925925926,0.3775925925925926,0.5562962962962963,0.36444444444444446,0.1625925925925926,0.3775925925925926,0.5562962962962963,0.36444444444444446,0.1625925925925926,0.3775925925925926,0.5562962962962963,0.36444444444444446
421,0.3453703703703704,0.3288888888888889,0.375,0.2922222222222222,0.3438888888888889,0.3288888888888889,0.375,0.2922222222222222,0.3438888888888889,0.3288888888888889,0.375,0.2922222222222222,0.3438888888888889,0.3288888888888889,0.375,0.29962962962962963
422,0.2809259259259259,0.14074074074074075,0.2935185185185185,0.4835185185185185,0.2809259259259259,0.14074074074074075,0.2935185185185185,0.4835185185185185,0.2809259259259259,0.14074074074074075,0.2935185185185185,0.42462962962962963,0.2809259259259259,0.14074074074074075,0.2935185185185185,0.42462962962962963
423,0.2822222222222222,0.1575925925925926,0.30648148148148147,0.42592592592592593,0.2822222222222222,0.1575925925925926,0.30648148148148147,0.42592592592592593,0.2822222222222222,0.1575925925925926,0.30648148148148147,0.42592592592592593,0.2822222222222222,0.1575925925925926,0.30648148148148147,0.42592592592592593
424,0.2942592592592593,0.49333333333333335,0.41388888888888886,0.08814814814814814,0.3,0.49333333333333335,0.41388888888888886,0.08814814814814814,0.3,0.49333333333333335,0.41388888888888886,0.08814814814814814,0.2942592592592593,0.49333333333333335,0.41388888888888886,0.08814814814814814
425,0.3768518518518518,0.23666666666666666,0.19277777777777777,0.4375925925925926,0.3768518518518518,0.23666666666666666,0.19277777777777777,0.4375925925925926,0.3768518518518518,0.23666666666666666,0.19277777777777777,0.4375925925925926,0.3768518518518518,0.23666666666666666,0.19277777777777777,0.4375925925925926
426,0.3244444444444444,0.2953703703703704,0.4924074074074074,0.4822222222222222,0.3244444444444444,0.2953703703703704,0.4740740740740741,0.49462962962962964,0.3244444444444444,0.2953703703703704,0.4740740740740741,0.49462962962962964,0.3244444444444444,0.2953703703703704,0.4924074074074074,0.4822222222222222
427,0.5003703703703704,0.41814814814814816,0.08907407407407407,0.4185185185185185,0.5003703703703704,0.4292592592592593,0.08907407407407407,0.4185185185185185,0.5003703703703704,0.4292592592592593,0.08907407407407407,0.4185185185185185,0.5003703703703704,0.41814814814814816,0.08907407407407407,0.4185185185185185
428,0.5453703703703704,0.41129629629629627,0.08925925925925926,0.4159259259259259,0.49777777777777776,0.41129629629629627,0.08925925925925926,0.4159259259259259,0.49777777777777776,0.42944444444444446,0.08925925925925926,0.4159259259259259,0.49777777777777776,0.41833333333333333,0.08925925925925926,0.4159259259259259
429,0.12037037037037036,0.3512962962962963,0.53,0.35962962962962963,0.12037037037037036,0.3512962962962963,0.53,0.35962962962962963,0.12037037037037036,0.3512962962962963,0.53,0.3477777777777778,0.12037037037037036,0.3512962962962963,0.53,0.35962962962962963
430,0.28425925925925927,0.49407407407407405,0.3824074074074074,0.07203703703703704,0.28425925925925927,0.49462962962962964,0.3824074074074074,0.07203703703703704,0.28425925925925927,0.49407407407407405,0.3824074074074074,0.07203703703703704,0.28425925925925927,0.49407407407407405,0.3824074074074074,0.07203703703703704
431,0.11462962962962962,0.36462962962962964,0.4862962962962963,0.2777777777777778,0.11462962962962962,0.36462962962962964,0.4862962962962963,0.2777777777777778,0.11462962962962962,0.36462962962962964,0.4862962962962963,0.2777777777777778,0.11462962962962962,0.36462962962962964,0.4862962962962963,0.2777777777777778
432,0.45111111111111113,0.46555555555555556,0.36796296296296294,0.20203703703703704,0.41814814814814816,0.46555555555555556,0.36796296296296294,0.20203703703703704,0.41814814814814816,0.5998148148148148,0.36796296296296294,0.20203703703703704,0.45111111111111113,0.46555555555555556,0.36796296296296294,0.20203703703703704
433,0.4698148148148148,0.36092592592592593,0.25425925925925924,0.27240740740740743,0.4546296296296296,0.36092592592592593,0.25425925925925924,0.27240740740740743,0.4546296296296296,0.36092592592592593,0.25425925925925924,0.27240740740740743,0.4698148148148148,0.36092592592592593,0.25425925925925924,0.27240740740740743
